State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2021-12-17_16:18:58,2021-12-17_17:00:00,F32,11,21146,21313,119,14,1,2,92,24,4,30
Running,2021-12-17_17:00:00,2021-12-17_18:00:00,F32,11,30908,31159,201,18,1,5,161,29,1,36
Running,2021-12-17_18:00:00,2021-12-17_19:00:00,F32,11,30878,31133,187,18,0,2,155,38,3,39
Running,2021-12-17_19:00:00,2021-12-17_19:40:07,F32,11,20556,20727,114,7,1,2,105,22,1,33
Line Stopped,2021-12-17_19:40:07,2021-12-17_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-17_20:00:00,2021-12-17_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-17_21:00:00,2021-12-17_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-17_22:00:00,2021-12-17_22:20:46,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-23_10:30:54,2021-12-23_11:00:00,F32,11,15378,15632,276,7,1,0,48,16,1,181
Running,2021-12-23_11:00:00,2021-12-23_11:47:38,F32,11,25260,25702,448,18,0,3,87,37,1,296
Running,2021-12-23_11:49:28,2021-12-23_11:53:23,F32,11,1961,1979,20,1,0,0,7,1,0,9
Running,2021-12-23_15:01:09,2021-12-23_15:05:00,F32,11,2058,2070,12,0,0,1,5,3,0,3
Running,2021-12-23_15:05:14,2021-12-23_15:05:59,F32,11,393,397,2,1,0,0,0,2,0,1
Running,2021-12-23_15:09:06,2021-12-23_15:11:32,F32,11,1253,1262,20,0,0,0,6,0,1,2
Running,2021-12-23_15:11:47,2021-12-23_15:14:31,F32,11,1410,1421,4,0,1,0,7,1,0,2
Running,2021-12-23_15:14:55,2021-12-23_16:00:00,F32,11,24361,24544,136,11,0,0,108,24,3,37
Running,2021-12-23_16:00:00,2021-12-23_16:19:36,F32,11,10603,10686,73,3,1,0,53,13,0,13
Running,2021-12-23_16:20:01,2021-12-23_17:00:00,F32,11,21640,21787,133,6,2,1,76,22,0,40
Running,2021-12-23_17:00:00,2021-12-23_18:00:00,F32,11,32458,32678,202,12,2,4,122,27,5,48
Running,2021-12-23_18:00:00,2021-12-23_19:00:00,F32,11,32489,32737,183,17,1,2,138,20,1,69
Running,2021-12-23_19:00:00,2021-12-23_20:00:00,F32,11,32424,32712,207,14,1,1,186,32,2,52
Running,2021-12-23_20:00:00,2021-12-23_21:00:00,F32,11,32450,32734,187,12,5,1,171,27,5,63
Running,2021-12-23_21:00:00,2021-12-23_22:00:00,F32,11,32371,32722,197,20,1,2,216,34,2,76
Running,2021-12-23_22:00:00,2021-12-23_23:00:00,F32,11,32379,32706,214,11,2,0,205,32,3,74
Running,2021-12-23_23:00:00,2021-12-24_00:00:00,F32,11,32320,32674,206,27,0,1,203,48,1,74
Running,2021-12-24_00:00:00,2021-12-24_01:00:00,F32,11,32229,32692,228,38,4,2,249,60,3,107
Running,2021-12-24_01:00:00,2021-12-24_02:00:00,F32,11,32196,32693,227,37,6,3,301,55,0,95
Running,2021-12-24_02:00:00,2021-12-24_03:00:00,F32,11,32301,32700,221,41,5,3,204,48,3,95
Running,2021-12-24_03:00:00,2021-12-24_04:00:00,F32,11,32303,32704,215,30,2,1,211,37,0,120
Running,2021-12-24_04:00:00,2021-12-24_05:00:00,F32,11,32346,32686,234,24,2,2,163,33,1,115
Running,2021-12-24_05:00:00,2021-12-24_06:00:00,F32,11,32335,32671,209,14,0,1,173,48,2,98
Running,2021-12-24_06:00:00,2021-12-24_07:00:00,F32,11,32367,32695,225,24,2,1,140,42,2,117
Running,2021-12-24_07:00:00,2021-12-24_08:00:00,F32,11,32314,32709,211,26,2,1,192,54,2,118
Running,2021-12-24_08:00:00,2021-12-24_09:00:00,F32,11,32339,32691,226,24,2,1,150,52,1,122
Running,2021-12-24_09:00:00,2021-12-24_10:00:00,F32,11,32336,32689,228,26,1,1,161,46,0,118
Running,2021-12-24_10:00:00,2021-12-24_11:00:00,F32,11,32282,32669,241,31,1,0,212,43,0,100
Running,2021-12-24_11:00:00,2021-12-24_12:00:00,F32,11,32365,32704,212,27,3,4,167,44,2,92
Running,2021-12-24_12:00:00,2021-12-24_13:00:00,F32,11,32406,32680,232,19,1,4,119,42,0,89
Running,2021-12-24_13:00:00,2021-12-24_13:50:57,F32,11,27404,27620,176,18,5,2,87,39,1,64
Line Stopped,2021-12-24_13:50:57,2021-12-24_13:58:31,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2021-12-24_13:58:31,2021-12-24_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2021-12-24_14:00:00,2021-12-24_14:00:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_14:00:07,2021-12-24_14:00:08,F32,11,25,26,0,0,0,0,0,0,0,1
No PLC Connection,2021-12-24_14:00:08,2021-12-24_14:00:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_14:00:08,2021-12-24_15:00:00,F32,11,32251,32561,251,24,4,2,121,44,2,113
Running,2021-12-24_15:00:00,2021-12-24_15:54:16,F32,11,28646,29070,426,22,1,5,111,44,1,240
Line Stopped,2021-12-24_15:54:16,2021-12-24_15:54:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_15:54:16,2021-12-24_15:55:14,F32,11,415,423,6,1,0,0,2,1,0,4
Line Stopped,2021-12-24_15:55:14,2021-12-24_15:55:15,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_15:55:15,2021-12-24_16:00:00,F32,11,2544,2582,29,2,0,0,13,9,0,14
Running,2021-12-24_16:00:00,2021-12-24_16:37:47,F32,11,19782,20168,370,11,1,1,106,37,0,230
No PLC Connection,2021-12-24_16:37:47,2021-12-24_16:39:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_16:39:08,2021-12-24_16:39:08,F32,11,2,2,1,0,0,0,0,0,0,0
No PLC Connection,2021-12-24_16:39:08,2021-12-24_16:39:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_16:39:08,2021-12-24_17:00:00,F32,11,11256,11378,70,4,0,0,57,18,2,41
Running,2021-12-24_17:00:00,2021-12-24_17:25:50,F32,11,13907,14030,89,4,0,1,72,15,0,31
No PLC Connection,2021-12-24_17:25:50,2021-12-24_17:29:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-24_17:29:11,2021-12-24_18:00:00,F32,11,16617,16790,97,12,1,5,83,23,0,49
Running,2021-12-24_18:00:00,2021-12-24_19:00:00,F32,11,32466,32699,221,11,0,2,105,30,1,84
Running,2021-12-24_19:00:00,2021-12-24_20:00:00,F32,11,32450,32721,199,21,0,1,148,28,2,71
Running,2021-12-24_20:00:00,2021-12-24_21:00:00,F32,11,32388,32666,213,11,2,3,120,28,1,113
Running,2021-12-24_21:00:00,2021-12-24_22:00:00,F32,11,32347,32683,235,15,1,3,96,35,2,184
Running,2021-12-24_22:00:00,2021-12-24_23:00:00,F32,11,32333,32682,239,11,1,4,140,26,2,165
Running,2021-12-24_23:00:00,2021-12-25_00:00:00,F32,11,32343,32691,229,17,3,3,137,28,3,157
Running,2021-12-25_00:00:00,2021-12-25_01:00:00,F32,11,32393,32688,231,18,1,2,105,28,0,141
Running,2021-12-25_01:00:00,2021-12-25_02:00:00,F32,11,32422,32701,220,19,2,0,95,27,3,133
Running,2021-12-25_02:00:00,2021-12-25_03:00:00,F32,11,32331,32645,235,17,1,4,117,23,1,151
Running,2021-12-25_03:00:00,2021-12-25_04:00:00,F32,11,32332,32656,263,11,2,1,106,32,6,166
Running,2021-12-25_04:00:00,2021-12-25_05:00:00,F32,11,32412,32693,228,21,1,4,85,33,2,135
Running,2021-12-25_05:00:00,2021-12-25_06:00:00,F32,11,32431,32688,231,17,0,1,64,23,2,150
Running,2021-12-25_06:00:00,2021-12-25_07:00:00,F32,11,32339,32693,227,21,2,2,111,11,1,206
Running,2021-12-25_07:00:00,2021-12-25_08:00:00,F32,11,32263,32668,252,18,2,2,115,30,1,237
Running,2021-12-25_08:00:00,2021-12-25_08:33:05,F32,11,17709,17936,144,9,1,0,65,19,1,132
Running,2021-12-28_10:49:04,2021-12-28_10:57:24,F32,11,4288,4332,15,1,0,0,26,2,0,15
Running,2021-12-28_10:58:37,2021-12-28_11:00:00,F32,11,661,671,8,1,0,0,6,2,0,1
Running,2021-12-28_11:00:00,2021-12-28_12:00:00,F32,11,32300,32737,184,26,5,3,233,36,1,133
Running,2021-12-28_12:00:00,2021-12-28_13:00:00,F32,11,32317,32733,187,35,1,1,212,30,2,135
Running,2021-12-28_13:00:00,2021-12-28_14:00:00,F32,11,32352,32710,170,18,5,1,184,25,0,125
Running,2021-12-28_14:00:00,2021-12-28_15:00:00,F32,11,32348,32729,190,13,4,0,206,22,1,135
Running,2021-12-28_15:55:45,2021-12-28_16:00:00,F32,11,2257,2280,2,0,1,1,10,0,0,11
Running,2021-12-28_16:00:00,2021-12-28_16:58:58,F32,11,31786,32186,174,20,0,2,181,27,1,169
Running,2021-12-28_17:00:28,2021-12-28_17:00:39,F32,11,81,82,0,0,0,0,0,1,0,0
Running,2021-12-28_17:05:26,2021-12-28_17:05:38,F32,11,81,81,0,0,0,0,0,0,0,0
Running,2021-12-28_17:07:05,2021-12-28_17:07:11,F32,11,1,1,0,0,0,0,0,0,0,0
Running,2021-12-28_17:12:13,2021-12-28_17:12:40,F32,11,197,200,0,1,0,0,2,0,0,0
Running,2021-12-28_17:13:08,2021-12-28_17:39:04,F32,11,13963,14116,83,11,0,0,71,14,3,54
Running,2021-12-29_11:01:31,2021-12-29_11:01:50,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:01:50,2021-12-29_11:32:41,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:32:41,2021-12-29_11:32:58,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:32:58,2021-12-29_11:35:32,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:35:32,2021-12-29_11:35:50,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:35:50,2021-12-29_11:36:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:36:48,2021-12-29_11:37:23,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:37:23,2021-12-29_11:37:23,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:37:23,2021-12-29_11:37:41,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:37:41,2021-12-29_11:37:41,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:37:41,2021-12-29_11:38:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:38:00,2021-12-29_11:38:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:38:00,2021-12-29_11:38:14,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:38:14,2021-12-29_11:39:26,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_11:39:26,2021-12-29_11:41:12,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_11:41:12,2021-12-29_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_12:00:00,2021-12-29_12:01:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_12:01:38,2021-12-29_12:01:57,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2021-12-29_12:01:57,2021-12-29_12:02:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_12:02:16,2021-12-29_12:05:12,F32,11,0,708,690,0,0,0,0,708,0,0
Running,2021-12-29_12:05:49,2021-12-29_12:06:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-12-29_12:06:35,2021-12-29_12:08:52,F32,11,0,542,535,0,0,0,0,542,0,0
Running,2021-12-29_15:36:29,2021-12-29_15:40:29,F32,11,0,1291,783,0,0,0,0,1291,0,0
Running,2021-12-29_15:40:44,2021-12-29_15:47:28,F32,11,0,2657,542,0,0,0,0,2657,0,0
Running,2021-12-29_15:48:05,2021-12-29_15:58:23,F32,11,0,5560,1692,0,0,0,8,5552,0,0
Running,2021-12-29_15:58:43,2021-12-29_16:00:00,F32,11,0,398,2,0,0,0,0,398,0,0
Running,2021-12-29_16:00:00,2021-12-29_17:00:00,F32,11,0,29243,157,0,0,0,66,29177,0,0
Running,2021-12-29_17:00:00,2021-12-29_17:39:34,F32,11,0,20566,113,0,0,0,53,20513,0,0
Running,2021-12-29_17:39:48,2021-12-29_17:40:51,F32,11,0,496,4,0,0,0,0,496,0,0
Running,2021-12-29_17:46:55,2021-12-29_17:47:23,F32,11,0,199,0,0,0,0,0,199,0,0
Running,2021-12-29_17:54:06,2021-12-29_17:54:25,F32,11,0,138,2,0,0,0,0,138,0,0
Running,2021-12-29_18:11:36,2021-12-29_18:11:52,F32,11,0,100,0,0,0,0,0,100,0,0
Running,2021-12-29_18:20:14,2021-12-29_18:21:25,F32,11,10,534,2,0,0,0,1,523,0,0
Running,2021-12-29_18:25:58,2021-12-29_18:27:17,F32,11,0,679,6,0,0,0,4,675,0,0
Running,2021-12-29_18:28:14,2021-12-29_18:30:28,F32,11,0,1094,5,0,0,0,5,1089,0,0
Running,2021-12-29_18:43:12,2021-12-29_18:43:29,F32,11,0,105,0,0,0,0,1,104,0,0
Running,2021-12-29_18:52:38,2021-12-29_18:52:41,F32,11,0,6,0,0,0,0,0,6,0,0
Running,2021-12-30_10:25:52,2021-12-30_10:27:02,F32,11,585,595,4,4,0,0,2,0,0,4
Running,2021-12-30_10:28:49,2021-12-30_10:32:14,F32,11,1784,1811,24,7,0,0,10,1,0,9
Running,2021-12-30_10:34:03,2021-12-30_11:00:00,F32,11,13857,14122,77,67,1,0,47,17,2,131
Running,2021-12-30_11:00:00,2021-12-30_12:00:00,F32,11,32018,32657,243,160,6,3,116,44,2,308
Running,2021-12-30_12:00:00,2021-12-30_13:00:00,F32,11,32082,32712,189,145,3,4,123,33,3,319
Running,2021-12-30_13:00:00,2021-12-30_14:00:00,F32,11,32133,32733,207,134,4,1,147,37,2,275
Running,2021-12-30_14:00:00,2021-12-30_15:00:00,F32,11,32098,32713,187,147,9,1,130,49,3,276
Running,2021-12-30_15:00:00,2021-12-30_16:00:00,F32,11,31989,32691,245,146,7,2,145,39,3,360
Running,2021-12-30_16:00:00,2021-12-30_16:01:20,F32,11,696,711,8,0,0,0,2,1,0,12
Running,2021-12-30_16:07:59,2021-12-30_16:35:45,F32,11,14791,15115,88,71,1,1,54,14,0,183
Running,2021-12-30_16:36:00,2021-12-30_17:00:00,F32,11,12790,13022,82,50,0,0,43,22,1,116
Running,2021-12-30_17:00:00,2021-12-30_18:00:00,F32,11,32074,32737,202,132,4,1,114,39,3,370
Running,2021-12-30_18:00:00,2021-12-30_18:13:14,F32,11,7089,7229,31,20,0,0,36,8,0,76
Running,2021-12-30_18:45:27,2021-12-30_18:47:32,F32,11,1075,1095,9,3,1,0,2,2,0,12
Running,2021-12-30_18:58:52,2021-12-30_19:00:00,F32,11,561,590,13,4,0,0,3,3,0,19
Running,2021-12-30_19:05:24,2021-12-30_20:00:00,F32,11,29095,29711,192,83,4,1,118,36,2,372
Running,2021-12-30_20:00:00,2021-12-30_21:00:00,F32,11,31990,32738,202,132,11,1,128,47,1,428
Running,2021-12-30_21:00:00,2021-12-30_22:00:00,F32,11,31795,32687,213,239,7,1,163,57,5,420
Running,2021-12-30_22:00:00,2021-12-30_23:00:00,F32,11,31871,32683,217,208,6,1,125,39,4,429
Running,2021-12-30_23:00:00,2021-12-31_00:00:00,F32,11,31936,32737,204,202,5,3,126,51,1,413
Running,2021-12-31_00:00:00,2021-12-31_01:00:00,F32,11,31985,32694,205,155,10,1,142,36,1,364
Running,2021-12-31_01:00:00,2021-12-31_02:00:00,F32,11,32066,32722,198,116,5,1,161,39,0,334
Running,2021-12-31_02:00:00,2021-12-31_03:00:00,F32,11,31959,32697,203,114,12,2,142,48,2,418
Running,2021-12-31_03:00:00,2021-12-31_04:00:00,F32,11,32019,32738,202,103,6,3,144,32,2,429
Running,2021-12-31_04:00:00,2021-12-31_05:00:00,F32,11,31963,32679,221,96,7,0,137,42,4,430
Running,2021-12-31_05:00:00,2021-12-31_06:00:00,F32,11,31866,32697,204,128,6,1,139,55,2,500
Running,2021-12-31_06:00:00,2021-12-31_07:00:00,F32,11,31883,32723,217,129,5,2,172,54,2,476
Running,2021-12-31_07:00:00,2021-12-31_08:00:00,F32,11,31920,32765,194,127,7,4,166,67,3,471
Running,2021-12-31_08:00:00,2021-12-31_09:00:00,F32,11,32240,33048,213,124,7,2,123,64,0,488
Running,2021-12-31_09:00:00,2021-12-31_10:00:00,F32,11,32636,33470,230,137,6,0,177,58,2,454
Running,2021-12-31_10:00:00,2021-12-31_11:00:00,F32,11,32449,33449,251,221,11,2,176,73,2,515
Running,2021-12-31_11:00:00,2021-12-31_12:00:00,F32,11,32575,33481,219,207,6,1,185,75,0,432
Running,2021-12-31_12:00:00,2021-12-31_13:00:00,F32,11,32560,33498,201,201,9,2,204,71,2,449
Running,2021-12-31_13:00:00,2021-12-31_14:00:00,F32,11,32757,33487,213,154,7,1,239,78,4,247
Running,2021-12-31_14:00:00,2021-12-31_15:00:00,F32,11,32899,33483,218,133,10,1,224,58,0,158
Running,2021-12-31_15:00:00,2021-12-31_16:00:00,F32,11,32977,33498,202,164,6,4,149,94,0,104
Running,2021-12-31_16:00:00,2021-12-31_17:00:00,F32,11,32977,33509,190,133,5,2,105,108,4,175
Running,2021-12-31_17:00:00,2021-12-31_18:00:00,F32,11,32935,33492,208,149,4,6,103,85,4,206
Running,2021-12-31_18:00:00,2021-12-31_19:00:00,F32,11,32846,33455,225,182,2,11,107,126,3,178
Running,2021-12-31_19:00:00,2021-12-31_20:00:00,F32,11,32993,33508,192,124,5,3,103,121,1,158
Running,2021-12-31_20:00:00,2021-12-31_21:00:00,F32,11,32988,33495,206,117,2,3,120,88,2,175
Running,2021-12-31_21:00:00,2021-12-31_22:00:00,F32,11,32829,33501,198,202,3,7,132,134,2,192
Running,2021-12-31_22:00:00,2021-12-31_23:00:00,F32,11,32868,33450,210,197,2,2,94,103,2,182
